dates,IC,pvalues,显著性
20060117,-0.006166205522079883,0.8571210514228342,不显著
20060118,-0.018231170210802596,0.5861720819796081,不显著
20060119,-0.13456882571243922,0.0001283749458803087,负显著
20060120,-0.0012232373873636876,0.9730014331148502,不显著
20060123,-0.0013924225266172233,0.9696729216372928,不显著
20060124,-0.000588941019914862,0.987041866000936,不显著
20060125,0.005095832334396865,0.884016991552979,不显著
20060206,0.03519922823364699,0.2909632783970121,不显著
20060207,-0.023165886172925892,0.5010116445289776,不显著
20060208,-0.1223969541536525,0.0003480146058618217,负显著
20060209,0.002399828605165132,0.9439751541569908,不显著
20060210,-0.08439265796155493,0.014714083817254841,负显著
20060213,-0.012631256581060681,0.7161652903321833,不显著
20060214,-0.014728123213764818,0.6708550831356961,不显著
20060215,-0.03597027141623208,0.2965845052046884,不显著
20060216,0.005383537288217047,0.8756067142834134,不显著
20060217,-0.02592701379744029,0.4516420982851692,不显著
20060220,0.008269570954140461,0.8139855894633907,不显著
20060221,0.005563677074900966,0.8677683500757873,不显著
20060222,-0.004485689609016152,0.8972047807362034,不显著
20060223,-0.022965258683110775,0.5181621994354362,不显著
20060224,-0.02312281266700863,0.5269325701867781,不显著
20060227,-0.008837607145022323,0.8043708103183392,不显著
20060228,0.04630723377671917,0.18824704079888557,不显著
20060301,0.0270228280103243,0.4316542581353183,不显著
20060302,-0.046410241481946064,0.18699202916883842,不显著
20060303,-0.06175800240069533,0.0786114444214048,不显著
20060306,0.0018354140731093624,0.9586882840024198,不显著
20060307,0.021694695118869112,0.5295724021394961,不显著
20060308,-0.0005595754764257522,0.9872896663785364,不显著
20060309,0.007910491764853046,0.8234453470500596,不显著
20060310,0.002025557401524321,0.9540144943561465,不显著
20060313,-0.004993272334129095,0.8871649631323848,不显著
20060314,0.02930045919007631,0.41113584991489804,不显著
20060315,-0.03862630404755296,0.2626081136121361,不显著
20060316,-0.03903819443392918,0.27556177689503425,不显著
20060317,-0.05191354691591054,0.1495715146003666,不显著
20060320,0.003005565420786375,0.9321897704841271,不显著
20060321,0.008845220000979516,0.8070361016284229,不显著
20060322,0.014457499497182015,0.6883685438067383,不显著
20060323,0.03495203318272813,0.34009566212497566,不显著
20060324,-0.04685881751479692,0.20664626656337645,不显著
20060327,0.11246620879345694,0.0028254370789732347,正显著
20060328,0.09043022013082683,0.015865937596585923,正显著
20060329,-0.011404389556097839,0.7570946116212502,不显著
20060330,0.008492808312717592,0.8158997623645898,不显著
20060331,-0.029897405959927664,0.41421606338521044,不显著
20060403,-0.08012088541233431,0.02405224117746888,负显著
20060404,-0.038735179705549135,0.28116663759548105,不显著
20060405,0.036761392619220075,0.3121223811520567,不显著
20060406,-0.02397793238783618,0.513740165554877,不显著
20060407,0.04806669780096137,0.18972188143552782,不显著
20060410,0.0841906323620986,0.02043784619242297,正显著
20060411,-0.05374310025338902,0.1278564383042064,不显著
20060412,-0.10770490930302189,0.0027315179615101668,负显著
20060413,-0.029624125395467802,0.40568697203793325,不显著
20060414,0.04979201670261873,0.16916922847714572,不显著
20060417,-0.03922037547518399,0.29428421081266953,不显著
20060418,-0.029851635997879683,0.4222222534318981,不显著
20060419,-0.14310658536270476,0.0001140868528291343,负显著
20060420,-0.034788947930920244,0.3362696067483778,不显著
20060421,-0.07251227006274164,0.05162551338509349,不显著
20060424,-0.025113077900399464,0.5080233515115583,不显著
20060425,-0.01417275150241141,0.7123913381188551,不显著
20060426,-0.0037494728763780355,0.9232906019391942,不显著
20060427,0.027161534295217622,0.4877169976775493,不显著
20060428,-0.018468818709522775,0.6147553952047011,不显著
20060508,-0.0380569777070447,0.29061929041731654,不显著
20060509,-0.038153191898095726,0.30393347862430653,不显著
20060510,-0.03327849611300255,0.3719144371153176,不显著
20060511,-0.0008028652337163515,0.9833889298633982,不显著
20060512,0.01370347242948117,0.7209209288343137,不显著
20060515,-0.03951957410349712,0.29367229309349935,不显著
20060516,-0.05847793021946393,0.11075211935893307,不显著
20060517,0.01897246089597514,0.6150310458951062,不显著
20060518,0.06850057168615631,0.06910632991439128,不显著
20060519,0.07449466704286367,0.040989043307325744,正显著
20060522,-0.027119896564498182,0.47281070238734957,不显著
20060523,-0.046704325772919046,0.19314789778320673,不显著
20060524,0.03633098317349489,0.3330204882479336,不显著
20060525,0.00493133223820604,0.8983167702245769,不显著
20060526,0.0025293145064222908,0.9479752980134027,不显著
20060529,-0.008527360976569377,0.813721254116509,不显著
20060530,-0.07940682667899933,0.027671348479753728,负显著
20060531,-0.045021340899439,0.2123676207773357,不显著
20060601,-0.1258039210497208,0.0003178787664696628,负显著
20060602,-0.003502965355446409,0.922539609585403,不显著
20060605,-0.03312126869064269,0.3705521361196702,不显著
20060606,-0.06126630977746931,0.08311774099383734,不显著
20060607,-0.10470505080268543,0.0030819193796188765,负显著
20060608,0.01082417479054064,0.7630802745694312,不显著
20060609,-0.061432258140769254,0.08266979875673582,不显著
20060612,0.07500869983404641,0.03163558763207778,正显著
20060613,0.05947310195519649,0.09093808219027465,不显著
20060614,0.019173488731431817,0.5935876964635192,不显著
20060615,-0.041932425836422614,0.24919218801631485,不显著
20060616,-0.0027844894660140687,0.9370886912954965,不显著
20060619,-0.026238645038350616,0.45084566117936153,不显著
20060620,0.032490320108016245,0.3673144888606442,不显著
20060621,-0.030541495491518814,0.3992294740558858,不显著
20060622,-0.002556730113788641,0.9444951985784611,不显著
20060623,-0.0019111851007919947,0.9577191061796073,不显著
20060626,0.0013152227377864986,0.9710859846846331,不显著
20060627,0.0010729273803231224,0.9769765950470168,不显著
20060628,-0.03404014997321069,0.3674816706700116,不显著
20060629,-0.11814604751654909,0.0017407156257770319,负显著
20060630,-0.028477222930237626,0.4358273233406986,不显著
20060703,0.051776760390956016,0.13802028407799402,不显著
20060704,0.060953658602406244,0.0854883288692065,不显著
20060705,0.020053462943672714,0.574542336889653,不显著
20060706,-0.06288457389387113,0.06900428941163822,不显著
20060707,-0.07819901669619718,0.027763635739389978,负显著
20060710,0.037038056670147354,0.29907753245065527,不显著
20060711,0.023076587070842147,0.5201383824104785,不显著
20060712,-0.01372013441087261,0.694125547878087,不显著
20060713,-0.09759116426136293,0.00456717436679225,负显著
20060714,-0.00709849176937721,0.8412158290118612,不显著
20060717,-0.020857571939533397,0.5477419239575128,不显著
20060718,-0.025966462841098784,0.520729861165171,不显著
20060719,0.01762614282541465,0.6105990272563817,不显著
20060720,-0.0018740548704408784,0.957398198733447,不显著
20060721,-0.07502589663354198,0.034767414185119645,负显著
20060724,0.11035124103461846,0.00135858582219954,正显著
20060725,-0.05660383645816566,0.1046572798727212,不显著
20060726,0.04635002420077669,0.19115664575358887,不显著
20060727,-0.026096550934038915,0.4441471114517065,不显著
20060728,-0.06591914918736577,0.05344691722137594,不显著
20060731,0.0015058171028930172,0.9643806360281462,不显著
20060801,0.0402708423990583,0.22693962306445953,不显著
20060802,-0.018954795502128523,0.5783803465477593,不显著
20060803,0.06427686384540539,0.05998880272132079,不显著
20060804,0.08141159572501203,0.014786774505618789,正显著
20060807,0.0650808323834983,0.05699662438629664,不显著
20060808,-0.01041455957219085,0.7576904882185536,不显著
20060809,0.05283611355313499,0.12896334297179754,不显著
20060810,-0.00035844554205199936,0.9915911277555769,不显著
20060811,0.03876116828580943,0.2592491477623438,不显著
20060814,0.016609561085909077,0.6258712972979285,不显著
20060815,-0.007694391219957425,0.817692118601864,不显著
20060816,-0.04177533541950148,0.2070234525276576,不显著
20060817,0.04200531804179625,0.22671231113812754,不显著
20060818,-0.017445101311657895,0.6063192274030765,不显著
20060821,-0.015137626048328053,0.6489014763878039,不显著
20060822,-0.06336945378897794,0.0575259934799351,不显著
20060823,0.008702835639606585,0.7982652882646055,不显著
20060824,-0.014905705486253891,0.6617295776735204,不显著
20060825,0.04560597445633656,0.18047544835572493,不显著
20060828,-0.013544521991763328,0.6765616313728594,不显著
20060829,-0.013579531328941736,0.6871408707513202,不显著
20060830,-0.002894162527662383,0.9314848691811779,不显著
20060831,-0.00610586880463685,0.8570342652733529,不显著
20060901,-0.0024718242364938988,0.9422972762213285,不显著
20060904,-0.03448070353828118,0.2956171953801518,不显著
20060905,-0.05309733466268629,0.12167875256700122,不显著
20060906,-0.021648787200017245,0.5282484740708382,不显著
20060907,-0.06637450567297294,0.048513854845087905,负显著
20060908,0.01673222563554805,0.6233222432807125,不显著
20060911,0.026537953108402314,0.4364768164802675,不显著
20060912,-0.08023546129258675,0.01605771598157065,负显著
20060913,-0.006486332276906374,0.8439873861867353,不显著
20060914,-0.04512591650789753,0.17739729634906584,不显著
20060915,0.06511070360478735,0.04933448846031862,正显著
20060918,-0.016904765391767745,0.609177043320881,不显著
20060919,0.02263257620724802,0.5059533467754346,不显著
20060920,-0.02574793347099559,0.44633291394079333,不显著
20060921,-0.06225015726756424,0.06870010267686703,不显著
20060922,-0.03167388806609547,0.3521415706076719,不显著
20060925,-0.008399145678028417,0.8039476127658534,不显著
20060926,0.044849127115406145,0.19489242171855947,不显著
20060927,0.021432678599935275,0.5379841890407829,不显著
20060928,-0.03224543563875722,0.34239910295731046,不显著
20060929,-0.007954662871627759,0.8151756262866575,不显著
20061009,-0.060057702251881936,0.08174419107759034,不显著
20061010,0.05988475517167998,0.0756424791692037,不显著
20061011,-0.01806826275269813,0.6012396939850566,不显著
20061012,0.004323347484869845,0.8977480635560735,不显著
20061013,-0.046034479049174515,0.17367397999887715,不显著
20061016,-0.030403112719634792,0.3660469026771199,不显著
20061017,0.039537987683672074,0.24294204427490948,不显著
20061018,-0.031479173323060945,0.344189176653354,不显著
20061019,0.037655958268859986,0.2705541018789235,不显著
20061020,0.009202682851029941,0.7891317547682837,不显著
20061023,-0.01815426982833386,0.6039062614252456,不显著
20061024,-0.04001109310527339,0.23177465857396806,不显著
20061025,0.003492537030270438,0.9180683319915879,不显著
20061026,-0.10497753225484897,0.0021536983033323847,负显著
20061027,0.03948290940190451,0.24171523540556528,不显著
20061030,0.023205829229408465,0.49448838340237655,不显著
20061031,-0.02998722950805156,0.36888243912012175,不显著
20061101,-0.04192008355870088,0.2162158634469674,不显著
20061102,0.05878215512506845,0.07814436660457975,不显著
20061103,-0.04390258003020747,0.1877224084927283,不显著
20061106,-0.017643865417144782,0.592607553012136,不显著
20061107,-0.025577244953352465,0.4399187051017801,不显著
20061108,0.06274307490718943,0.05538942755372165,不显著
20061109,-0.025128969954706874,0.4472320249576345,不显著
20061110,-0.01458251393286285,0.6604312474356644,不显著
20061113,0.003436274329066962,0.9159834336653707,不显著
20061114,-0.005507083554427418,0.8694638897546277,不显著
20061115,0.07179464910074727,0.026591114643964724,正显著
20061116,-0.041824044831012534,0.2018271010620724,不显著
20061117,-0.027282367024069956,0.4044389300147474,不显著
20061120,0.04052451059305297,0.22299694551240992,不显著
20061121,0.07107241903635875,0.03281988126443132,正显著
20061122,0.03581351201037542,0.27499379789769535,不显著
20061123,-0.03729112256254875,0.2656221655619438,不显著
