,return,value
20091210,0.00948799490345905,11.119315471846251
20091211,-0.0018242430595226573,11.099031137770092
20091214,-0.0007925559876350052,11.090234534184905
20091215,0.0061212909435057715,11.158121086400365
20091216,0.003703322149636648,11.199443203367961
20091217,-0.0033868620545199277,11.161512234150724
20091218,0.005595618681129323,11.22396780051779
20091221,0.0036430701931012416,11.264857503060185
20091222,-0.003960276674911799,11.22024555064461
20091223,-0.002261546750467462,11.194870440780102
20091224,0.0037875488598303683,11.237271559554028
20091225,-0.001272701437953664,11.222969867881508
20091228,0.0028802282598080087,11.255294582853953
20091229,-0.0001877585208517026,11.253181305391326
20091230,-0.00013854331499162445,11.251622252349076
20091231,0.0012680339562055002,11.265889691427452
20100104,-0.003045923625865657,11.231574651849936
20100105,-0.002677708325508732,11.201499770896104
20100106,0.004868519227310516,11.256034487905428
20100107,-0.007393065071136334,11.172817892493388
20100108,0.00542355026143234,11.233414231895157
20100111,-0.006911316383789046,11.155776552068371
20100112,0.002810769188264935,11.187132865072092
20100113,-0.002742682089688756,11.15645011612809
20100114,0.015817165183739386,11.332913530479036
20100115,-0.005012269376044159,11.27610991504886
20100118,0.0027724166420874004,11.30737198983535
20100119,-0.007462834158354505,11.222986947908385
20100120,0.002802687823538111,11.254441476771015
20100121,0.007348714243983456,11.33714715115944
20100122,-0.0018881422744001716,11.31574100435224
20100125,0.008835521808121985,11.415721480771255
20100126,0.001554319713197888,11.433465161709195
20100127,0.003907726383031047,11.478144015171072
20100128,-4.106830067585228e-05,11.477672627301455
20100129,-0.005094114086663295,11.41920405348861
20100201,-0.005008317098165058,11.362013058580088
20100202,0.0037756242782610297,11.40491175093398
20100203,-0.0044806511381962864,11.35381032011613
20100204,-0.0036267341666964036,11.312633068305974
20100205,0.011794512046237503,11.446060055304773
20100208,0.013416478318344638,11.59962587186724
20100209,0.005425316788582119,11.662557516851152
20100210,0.00789556367930153,11.754639982388966
20100211,0.005031086925496348,11.81377859791828
20100212,-0.0029722007675782296,11.778665676101548
20100222,0.0036425908292316723,11.821570535673901
20100223,-0.01110453586697367,11.69029748165655
20100224,0.010557652758942153,11.813719583116617
20100225,-0.0049112246666632095,11.755699752094973
20100226,-0.0016222358857757389,11.73662923409472
20100301,0.00046481599618815317,11.742084607104056
20100302,0.011666283830686918,11.879071098894471
20100303,0.005927840850968723,11.949488341826058
20100304,0.0023787388987173766,11.977913054564528
20100305,0.001961646095568095,12.001409480941067
20100308,0.006411977543451613,12.07836224902263
20100309,0.01019062973456714,12.201448366502392
20100310,0.001993954899879722,12.22577750425841
20100311,-0.0003854713568713906,12.221064817215035
20100312,0.004634425842345594,12.277702435824917
20100315,0.0007069092956665341,12.286381657806231
20100316,-7.283050659101162e-05,12.285486834405923
20100317,0.002961941718157373,12.321875730388623
20100318,0.003302898021546298,12.362573629360263
20100319,0.0004039766864846941,12.367567820891475
20100322,0.0038139830463185132,12.414737514884548
20100323,-0.004989270320676491,12.352797033462545
20100324,0.008586457502205611,12.458863800223744
20100325,-0.002705615975079203,12.425154899294522
20100326,0.008404920183257749,12.529587334487706
20100329,0.004805109588123143,12.58979337472388
20100330,-0.006836524215830541,12.503722947445278
20100331,-0.0012303291962068768,12.488339252041753
20100401,0.002305417295630708,12.517130085347114
20100402,-0.0016149489602200482,12.496915559130843
20100406,0.003157058293467575,12.536369050039562
20100407,-0.00035403783833442854,12.531930701040524
20100408,0.006593050977263586,12.614554358996019
20100409,-0.00033329180716164253,12.61035003137717
20100412,-0.0026191395628811388,12.57732176470821
20100413,-0.004187505719654514,12.524654157880558
20100414,0.004428218099265458,12.580116058109525
20100415,0.008059454844775427,12.681504935421893
20100416,-0.0021467957129322076,12.654280334993
20100419,-0.0040486451581116,12.603047644185343
20100420,-0.010144645986092637,12.475194187489224
20100421,-0.0018211707854518117,12.45247472829213
20100422,-0.005867525593481297,12.379409514121697
20100423,0.0024706712330551262,12.409994965090446
20100426,0.0031353096649243866,12.448904142246159
20100427,-0.017745650322654804,12.227990242437608
20100428,0.0033256500362121542,12.268656258630173
20100429,0.012359258503092836,12.420287752816172
20100430,-0.002128612182113833,12.393849777000169
20100504,-0.008016686933575776,12.294492163436189
20100505,-0.0039366943635680204,12.246092505433458
20100506,0.003266014424701272,12.286088420202429
20100507,-0.001978555934987858,12.261779707040851
20100510,0.012890954227291432,12.419845747989447
20100511,0.00834595352205083,12.52350120335321
20100512,0.004444407314552768,12.579160743705204
20100513,-0.007754201607620102,12.481619395243854
20100514,-0.007208686671266742,12.391643311873535
20100517,-0.012309043010032182,12.239114041382706
20100518,-0.003417265907930442,12.197289734225816
20100519,0.00046451196164035467,12.202955521206958
20100520,0.0017318375581475004,12.224089057898986
20100521,-0.004362009704360417,12.170767462801464
20100524,0.005478951033809288,12.237450501774033
20100525,-0.002281400049895408,12.209531981588693
20100526,-0.0007253425497279172,12.200675888530183
20100527,-0.0015041904103373985,12.182323748859021
20100528,-0.005906403018603547,12.110370035095155
20100531,0.0005005869409003133,12.116432328184194
20100601,-0.008292493008896167,12.015956897809964
20100602,0.0033218254070450544,12.055871808723067
20100603,0.0028535712956780923,12.090274098460814
20100604,-0.005907395556889204,12.018852066969993
20100607,0.0006417227250655362,12.026564837470568
20100608,0.010238400018794214,12.149697619128558
20100609,0.006607442152530542,12.22997604331769
20100610,-0.002760974121841479,12.196209395951348
20100611,0.0026152970196445637,12.22810610603554
20100617,0.006554334747610368,12.308253206783796
20100618,-0.002522756929236765,12.277202475719582
20100621,0.0011435101647182151,12.29124158154487
20100622,0.008267618909651202,12.392860882867542
20100623,-0.004463826155788261,12.337541306313552
20100624,0.003662521149348442,12.382727812278885
20100625,0.002109211413692795,12.408845603113194
20100628,0.0067078516559269455,12.49208229864018
20100629,-0.009997655294610122,12.367190765906473
20100630,-0.00901922058048385,12.25564834442784
20100701,-0.0009445490394695433,12.244072283556035
20100702,-0.0003147885098757561,12.240217990287084
20100705,0.008014917050066942,12.338322322153973
20100706,0.003990484678184303,12.387558208335026
20100707,0.000546956702878694,12.394333666329374
20100708,-0.001916440784283712,12.3705806597972
20100709,0.006291863056340902,12.448414659236063
20100712,0.0036255379418613136,12.493546858899146
20100713,-0.006451430080635204,12.412945614879819
20100714,0.007923814295645726,12.511303490794075
20100715,-0.0023599175695746995,12.48177784586787
20100716,-0.0031908982200872463,12.441949763155966
20100719,0.005266281986302537,12.507472579068155
20100720,0.006551134606594317,12.589410715521918
20100721,-0.0003208429545929819,12.585371491791365
20100722,0.005696592214803731,12.657065221051917
20100723,-0.0007609331556024065,12.647434040472596
20100726,0.005999115263134357,12.723307455064282
20100727,0.002034812711675589,12.749197002808403
20100728,0.00132473263396354,12.766086280134854
20100729,0.001387200914743748,12.783795406700355
20100730,-0.0008139315091119317,12.7733902728128
20100802,0.0027706494676323877,12.808780859772028
20100803,-0.000588316370716914,12.8012452443033
20100804,-0.006293813945017391,12.720676588471116
20100805,0.005972634922723159,12.796652545704086
20100806,0.004680562090317253,12.856548072492469
20100809,0.005584037531704755,12.928339519457433
20100810,-0.003771002786561277,12.87958671510395
20100811,-0.003984637745941285,12.828266227726822
