dates,IC,pvalues,显著性
20060824,-0.11252735470156207,0.0008145848003279205,负显著
20060825,-0.06594110028906736,0.05199415252619436,不显著
20060828,-0.05903021285870629,0.077721452330154,不显著
20060829,0.05548206376550454,0.09753353522620506,不显著
20060830,-0.07033154456955981,0.03602378091219298,负显著
20060831,-0.0582575797527768,0.08501846146446021,不显著
20060901,0.040374608535490686,0.22267363509931648,不显著
20060904,-0.05051326832112257,0.13125057715251223,不显著
20060905,-0.12145983222766478,0.00025585427591140144,负显著
20060906,-0.027385211279953105,0.4116317627450188,不显著
20060907,0.019471964426334965,0.556359521755561,不显著
20060908,0.0699026212526139,0.03570854553809972,正显著
20060911,-0.1539082764891433,2.8735350806907e-06,负显著
20060912,-0.0604143140161468,0.06851117723783265,不显著
20060913,0.04573141163113652,0.1659955357746195,不显著
20060914,-0.15000967702097934,5.001361733120651e-06,负显著
20060915,-0.033634678484680214,0.3132218972186071,不显著
20060918,-0.08421646260321042,0.01158115540389657,负显著
20060919,-0.0993725127290384,0.002810436109173229,负显著
20060920,-0.06104104546783428,0.06764991495204496,不显著
20060921,0.017227196622946743,0.6081794921273621,不显著
20060922,0.027316575698316265,0.416733064321515,不显著
20060925,-0.009015143160285477,0.7866332369591512,不显著
20060926,-0.10221382063102416,0.0020669305189577546,负显著
20060927,-0.06535292550005663,0.05064312815520849,不显著
20060928,0.06138300371759814,0.06828053318153543,不显著
20060929,-0.01433568309623526,0.6719518033683467,不显著
20061009,-0.09640521422187011,0.0042473556132448685,负显著
20061010,-0.0006891974338141967,0.9834995914502341,不显著
20061011,-0.22818294228438005,5.93925189537084e-12,负显著
20061012,-0.01894139526627405,0.57622887667737,不显著
20061013,-0.08243213503014715,0.014333049818336491,负显著
20061016,-0.06696840493062109,0.047792523287456846,负显著
20061017,-0.016615709083036317,0.6172508155120726,不显著
20061018,0.0191036657878222,0.5651368712836065,不显著
20061019,-0.011769428297200023,0.7297483865507084,不显著
20061020,-0.01594546277850149,0.6378129707795996,不显著
20061023,0.04404863075499445,0.19505691486363516,不显著
20061024,-0.04931006381784486,0.14546408073057082,不显著
20061025,-0.0960721713217831,0.0042064983010009,负显著
20061026,0.02631383104554039,0.43146020755308545,不显著
20061027,-0.13902975918744878,3.459472449214853e-05,负显著
20061030,0.06299669285245278,0.05558910162611881,不显著
20061031,-0.05860855185124673,0.07233325687106042,不显著
20061101,-0.04365955799721097,0.182483671559045,不显著
20061102,-0.145602457933878,7.068873659048817e-06,负显著
20061103,0.0015070368578263666,0.9631175619437069,不显著
20061106,-0.06767351895733333,0.03732614893459769,负显著
20061107,-0.026249079175378658,0.42222793840603257,不显著
20061108,0.06095609686479166,0.06300722130375391,不显著
20061109,0.009650941935906954,0.7705171925681258,不显著
20061110,0.037682528672416435,0.24766383342048578,不显著
20061113,-0.09066486915341698,0.005025390705223656,负显著
20061114,0.08298461092112687,0.010750993740170309,正显著
20061115,-0.008630543902824226,0.7912538452606085,不显著
20061116,-0.03768020884431501,0.2543359563074665,不显著
20061117,-0.036624205390926826,0.26633513312669543,不显著
20061120,-0.06673448001843608,0.03760410550976476,负显著
20061121,-0.09748407458815074,0.002576459565083183,负显著
20061122,-0.10898478136328711,0.0008170947077808541,负显著
20061123,-0.04177567033258487,0.1987501676909428,不显著
20061124,0.027556780577965286,0.40430899367538364,不显著
20061127,-0.006560225456014568,0.8409700183119949,不显著
20061128,0.12890484667743016,7.519946069416168e-05,正显著
20061129,-0.12355309643146983,0.00015471241320354635,负显著
20061130,0.11421715619097227,0.0005446735252062187,正显著
20061201,-0.16285432819166884,5.169202919370661e-07,负显著
20061204,-0.1801921216676055,2.4797963703378174e-08,负显著
20061205,-0.10414897209286648,0.0014965572595674718,负显著
20061206,-0.20357492265205315,4.923901574295033e-10,负显著
20061207,-0.06052211970778429,0.06622287532312277,不显著
20061208,0.11925159057327386,0.0002910602081877934,正显著
20061211,-0.034791910406719306,0.28404751641997894,不显著
20061212,-0.0985288021799729,0.002338662212416151,负显著
20061213,-0.012332440388913209,0.7055657591761015,不显著
20061214,0.009114043569729391,0.7836512873361181,不显著
20061215,0.021108856060219172,0.52433973387009,不显著
20061218,-0.11072254910169259,0.0008596072893476364,负显著
20061219,-0.1525006084450455,3.960362684950481e-06,负显著
20061220,-0.15492088557353195,2.908426265632887e-06,负显著
20061221,-0.019458719614834117,0.5605462777939434,不显著
20061222,-0.08157923997862539,0.013882052620619749,负显著
20061225,0.05484584157051387,0.09713221668476148,不显著
20061226,-0.005087537279028145,0.8785920741615121,不显著
20061227,0.021463232541657707,0.515333056583307,不显著
20061228,-0.01093494128213412,0.7429366655292633,不显著
20061229,-0.12709114107529615,0.00012306048238416623,负显著
20070104,0.0021094868826914853,0.9488861634643043,不显著
20070105,-0.004429394459826275,0.8914924567094026,不显著
20070108,0.05378248488518414,0.09634994205262731,不显著
20070109,-0.07443415103299003,0.02211914236409973,负显著
20070110,-0.15521028287415334,2.027842210342792e-06,负显著
20070111,-0.07869598231596062,0.017087385914966047,负显著
20070112,0.005282443578051593,0.8738404174260218,不显著
20070115,0.0009433301803636125,0.9769821073108371,不显著
20070116,-0.07760818114477874,0.01661907819044541,负显著
20070117,-0.12247505648408115,0.000196223676850249,负显著
20070118,-0.06892555184158856,0.035487429685832746,负显著
20070119,-0.11767614434259002,0.0002908052194589943,负显著
20070122,-0.04038636015062271,0.2097997200349852,不显著
20070123,-0.20758973940039774,2.007198476268145e-10,负显著
20070124,-0.003254561851059639,0.9215129890167725,不显著
20070125,0.06796347045464016,0.04105588459895406,正显著
20070126,-0.1494268856183105,5.1350425160451405e-06,负显著
20070129,-0.0773715067967682,0.021785861371348587,负显著
20070130,-0.0889271561474486,0.008013711512756172,负显著
20070131,0.022028237730026004,0.49972923320319873,不显著
20070201,-0.16061202899625068,6.483889910076581e-07,负显著
20070202,-0.009915886159513726,0.7620365499904693,不显著
20070205,-0.08398255562928858,0.010442387938705977,负显著
20070206,0.08157626565234813,0.012972744393889213,正显著
20070207,-0.09034642860664578,0.006504048814033866,负显著
20070208,0.00325961143249452,0.9211781703446973,不显著
20070209,-0.1432882300295088,1.3560106304984225e-05,负显著
20070212,-0.005232766378085128,0.8738564790350699,不显著
20070213,-0.1164152404113415,0.00033557418053081935,负显著
20070214,-0.03169457708319195,0.3322198579167207,不显著
20070215,-0.09750680086679789,0.002838874899015989,负显著
20070216,-0.1278642386544423,7.416954151711957e-05,负显著
20070226,-0.06523157461777894,0.0473260124033669,负显著
20070227,0.1660198249136882,6.624383832227545e-07,正显著
20070228,-0.02914182654274835,0.37188500295596405,不显著
